Distance, Trained X, Trained Y, Trained angle, Trained Response, Querry X, Querry Y, Querry angle, Querry Response, Ground Truth
13.000000,418.000000,285.000000,71.565048,14.000000,371.000000,285.000000,71.274216,16.000000,188.000000
72.000000,81.000000,286.000000,44.341457,24.000000,37.000000,286.000000,30.593315,25.000000,178.000000
44.000000,120.000000,286.000000,-59.420773,19.000000,69.000000,286.000000,-65.556046,21.000000,205.000000
11.000000,239.000000,286.000000,-136.332214,46.000000,190.000000,286.000000,-136.432098,49.000000,196.000000
89.000000,259.000000,286.000000,23.198591,24.000000,208.000000,286.000000,24.227745,10.000000,196.000000
41.000000,259.000000,286.000000,23.198591,24.000000,210.000000,286.000000,26.565050,22.000000,196.000000
25.000000,325.000000,286.000000,59.796764,14.000000,286.000000,286.000000,63.434952,14.000000,158.000000
49.000000,330.000000,286.000000,-3.433630,27.000000,290.000000,286.000000,11.592175,32.000000,158.000000
97.000000,372.000000,286.000000,81.869896,46.000000,326.000000,286.000000,68.198593,35.000000,183.000000
8.000000,405.000000,286.000000,-5.710593,18.000000,358.000000,286.000000,-6.645278,16.000000,188.000000
33.000000,89.000000,288.000000,28.777958,27.000000,41.000000,287.000000,28.610460,16.000000,177.000000
16.000000,92.000000,287.000000,29.670034,12.000000,43.000000,287.000000,28.777958,12.000000,197.000000
39.000000,106.000000,283.000000,-177.709396,21.000000,55.000000,287.000000,178.636078,16.000000,203.000000
16.000000,131.000000,287.000000,-10.491477,11.000000,80.000000,287.000000,-11.458753,12.000000,204.000000
26.000000,292.000000,287.000000,-46.041626,23.000000,253.000000,287.000000,-45.855095,25.000000,157.000000
18.000000,300.000000,287.000000,143.259430,22.000000,261.000000,287.000000,141.952957,17.000000,157.000000
43.000000,317.000000,287.000000,77.053490,12.000000,278.000000,287.000000,72.504242,18.000000,159.000000
31.000000,320.000000,287.000000,63.183655,17.000000,280.000000,287.000000,64.916405,19.000000,159.000000
87.000000,320.000000,287.000000,63.183655,17.000000,282.000000,287.000000,49.332314,18.000000,159.000000
29.000000,400.000000,287.000000,-9.884124,23.000000,354.000000,287.000000,-13.626995,20.000000,187.000000
8.000000,125.000000,288.000000,-110.323135,18.000000,74.000000,288.000000,-109.025604,20.000000,204.000000
88.000000,287.000000,288.000000,-143.498566,15.000000,249.000000,288.000000,-135.744049,15.000000,156.000000
50.000000,326.000000,288.000000,49.398705,19.000000,286.000000,288.000000,59.534454,14.000000,159.000000
103.000000,340.000000,290.000000,-79.854454,22.000000,298.000000,288.000000,-85.971733,11.000000,158.000000
29.000000,409.000000,288.000000,-71.192192,17.000000,362.000000,288.000000,-68.850471,11.000000,189.000000
40.000000,107.000000,289.000000,-169.380341,10.000000,56.000000,289.000000,-172.874985,12.000000,204.000000
48.000000,146.000000,289.000000,-166.607513,22.000000,96.000000,289.000000,-170.537674,21.000000,200.000000
16.000000,177.000000,289.000000,124.346092,17.000000,131.000000,289.000000,125.909729,21.000000,184.000000
54.000000,214.000000,290.000000,36.144096,12.000000,168.000000,289.000000,41.765594,25.000000,161.000000
63.000000,229.000000,289.000000,-150.255112,16.000000,180.000000,289.000000,-153.434952,22.000000,195.000000
60.000000,342.000000,289.000000,-61.206001,43.000000,303.000000,289.000000,-53.436905,41.000000,158.000000
17.000000,401.000000,289.000000,-42.201103,27.000000,354.000000,289.000000,-41.291569,22.000000,187.000000
17.000000,417.000000,289.000000,-69.835167,13.000000,369.000000,289.000000,-66.924278,11.000000,192.000000
23.000000,96.000000,290.000000,29.124052,14.000000,46.000000,290.000000,30.784147,11.000000,201.000000
6.000000,117.000000,290.000000,167.550003,14.000000,66.000000,290.000000,167.855728,17.000000,204.000000
79.000000,124.000000,290.000000,-130.100906,27.000000,73.000000,290.000000,-140.194427,29.000000,205.000000
58.000000,162.000000,290.000000,85.169586,37.000000,116.000000,290.000000,74.327179,38.000000,184.000000
65.000000,165.000000,290.000000,99.578423,42.000000,120.000000,290.000000,92.161079,41.000000,184.000000
27.000000,169.000000,290.000000,105.106300,30.000000,123.000000,290.000000,103.523163,31.000000,184.000000
66.000000,189.000000,291.000000,46.481457,23.000000,145.000000,290.000000,60.388470,27.000000,183.000000
43.000000,193.000000,290.000000,94.635460,34.000000,147.000000,290.000000,82.092834,33.000000,182.000000
39.000000,254.000000,290.000000,-2.489553,21.000000,205.000000,290.000000,-2.290610,22.000000,197.000000
81.000000,301.000000,291.000000,151.189209,17.000000,263.000000,290.000000,137.862411,12.000000,158.000000
94.000000,315.000000,290.000000,50.964489,12.000000,276.000000,290.000000,38.211025,12.000000,159.000000
56.000000,340.000000,290.000000,-79.854454,22.000000,300.000000,290.000000,-86.987213,22.000000,158.000000
85.000000,349.000000,294.000000,-58.330265,18.000000,307.000000,290.000000,-49.932087,12.000000,157.000000
41.000000,361.000000,291.000000,6.146626,13.000000,317.000000,290.000000,6.418787,11.000000,179.000000
67.000000,390.000000,290.000000,7.125016,59.000000,344.000000,290.000000,0.000000,63.000000,186.000000
22.000000,88.000000,294.000000,33.948544,18.000000,41.000000,291.000000,29.802158,12.000000,196.000000
59.000000,156.000000,291.000000,-3.122130,83.000000,110.000000,291.000000,-6.753574,73.000000,183.000000
25.000000,195.000000,291.000000,115.924904,15.000000,150.000000,291.000000,113.925041,28.000000,182.000000
42.000000,212.000000,293.000000,53.806793,12.000000,167.000000,291.000000,50.710594,25.000000,163.000000
69.000000,81.000000,294.000000,54.676273,11.000000,233.000000,291.000000,-162.937134,21.000000,178.000000
94.000000,286.000000,291.000000,-108.615692,12.000000,247.000000,291.000000,-99.560097,15.000000,157.000000
52.000000,335.000000,291.000000,-124.592293,21.000000,296.000000,291.000000,-119.310005,23.000000,158.000000
20.000000,400.000000,291.000000,-56.070202,54.000000,353.000000,291.000000,-55.394321,50.000000,187.000000
34.000000,417.000000,291.000000,-72.597298,31.000000,369.000000,291.000000,-68.042580,40.000000,192.000000
27.000000,115.000000,292.000000,168.690079,12.000000,64.000000,292.000000,165.963760,12.000000,204.000000
33.000000,118.000000,292.000000,159.775146,30.000000,67.000000,292.000000,157.659363,30.000000,204.000000
9.000000,120.000000,292.000000,130.601288,22.000000,69.000000,292.000000,131.185928,24.000000,205.000000
27.000000,235.000000,292.000000,-157.229614,17.000000,186.000000,292.000000,-159.605133,18.000000,196.000000
37.000000,272.000000,292.000000,-171.585327,14.000000,224.000000,292.000000,-170.877106,15.000000,193.000000
23.000000,319.000000,292.000000,34.215702,30.000000,279.000000,292.000000,29.638384,28.000000,159.000000
21.000000,325.000000,292.000000,159.775146,14.000000,285.000000,292.000000,163.072495,14.000000,159.000000
30.000000,329.000000,292.000000,-39.559666,22.000000,289.000000,292.000000,-43.363422,18.000000,159.000000
24.000000,331.000000,292.000000,-68.198593,17.000000,291.000000,292.000000,-65.323135,23.000000,159.000000
96.000000,370.000000,292.000000,53.746162,18.000000,324.000000,292.000000,40.914383,25.000000,182.000000
34.000000,421.000000,292.000000,-60.802513,23.000000,372.000000,292.000000,-57.576569,17.000000,194.000000
62.000000,97.000000,296.000000,56.309933,12.000000,49.000000,293.000000,63.434952,21.000000,201.000000
35.000000,135.000000,293.000000,-11.575189,27.000000,84.000000,293.000000,-9.117863,29.000000,203.000000
46.000000,187.000000,293.000000,43.202068,17.000000,142.000000,293.000000,41.455231,16.000000,183.000000
55.000000,197.000000,292.000000,129.528595,43.000000,153.000000,293.000000,141.972763,36.000000,181.000000
66.000000,177.000000,291.000000,114.623566,17.000000,158.000000,293.000000,114.663811,53.000000,184.000000
55.000000,250.000000,293.000000,-23.498566,20.000000,201.000000,293.000000,-14.036243,22.000000,197.000000
35.000000,268.000000,293.000000,-163.761169,15.000000,219.000000,293.000000,-159.015091,11.000000,195.000000
54.000000,292.000000,293.000000,-42.207298,22.000000,253.000000,293.000000,-43.567905,26.000000,158.000000
84.000000,300.000000,293.000000,-87.273689,14.000000,259.000000,293.000000,-73.442924,14.000000,158.000000
23.000000,300.000000,293.000000,-87.273689,14.000000,261.000000,293.000000,-81.469231,12.000000,158.000000
41.000000,335.000000,293.000000,-127.375801,12.000000,295.000000,293.000000,-132.473877,13.000000,159.000000
43.000000,344.000000,293.000000,-65.643608,15.000000,305.000000,293.000000,-57.110600,15.000000,158.000000
110.000000,381.000000,293.000000,-81.253838,96.000000,335.000000,293.000000,-66.801407,96.000000,184.000000
28.000000,424.000000,293.000000,-52.352379,35.000000,375.000000,293.000000,-50.818970,26.000000,195.000000
46.000000,87.000000,292.000000,34.835014,24.000000,37.000000,294.000000,35.882137,24.000000,178.000000
5.000000,121.000000,294.000000,120.379120,39.000000,70.000000,294.000000,120.379120,36.000000,204.000000
34.000000,263.000000,294.000000,-158.198593,33.000000,214.000000,294.000000,-153.434952,32.000000,196.000000
74.000000,297.000000,294.000000,-76.607506,12.000000,257.000000,294.000000,-69.253914,11.000000,158.000000
16.000000,340.000000,294.000000,-96.766174,15.000000,300.000000,294.000000,-96.766174,16.000000,158.000000
44.000000,365.000000,294.000000,-14.420774,45.000000,320.000000,294.000000,-11.070203,31.000000,180.000000
12.000000,413.000000,294.000000,-83.173141,24.000000,365.000000,294.000000,-82.075676,20.000000,192.000000
56.000000,106.000000,295.000000,-163.663956,11.000000,55.000000,295.000000,-169.592285,14.000000,203.000000
28.000000,115.000000,295.000000,165.650665,24.000000,64.000000,295.000000,168.178497,26.000000,204.000000
16.000000,173.000000,295.000000,151.720871,20.000000,127.000000,295.000000,150.414597,19.000000,184.000000
56.000000,303.000000,295.000000,-117.897278,17.000000,264.000000,295.000000,-128.541183,20.000000,158.000000
35.000000,344.000000,295.000000,-67.203484,10.000000,304.000000,295.000000,-60.109577,12.000000,158.000000
41.000000,349.000000,297.000000,-50.844566,16.000000,307.000000,295.000000,-45.205360,12.000000,158.000000
34.000000,354.000000,295.000000,-29.088850,26.000000,311.000000,295.000000,-27.161861,23.000000,0.000000
46.000000,358.000000,295.000000,-10.527786,32.000000,314.000000,295.000000,-10.149152,24.000000,177.000000
60.000000,388.000000,295.000000,165.963760,12.000000,342.000000,295.000000,171.253845,20.000000,185.000000
46.000000,398.000000,295.000000,-79.215698,49.000000,351.000000,295.000000,-83.418060,39.000000,187.000000
17.000000,417.000000,295.000000,-71.248505,22.000000,369.000000,295.000000,-66.136398,26.000000,193.000000
22.000000,423.000000,295.000000,-48.483273,41.000000,374.000000,295.000000,-46.481457,39.000000,196.000000
18.000000,176.000000,296.000000,123.340706,43.000000,130.000000,296.000000,122.905235,44.000000,184.000000
69.000000,181.000000,297.000000,65.462273,12.000000,136.000000,296.000000,65.013565,12.000000,184.000000
34.000000,248.000000,296.000000,2.290610,12.000000,199.000000,296.000000,0.000000,11.000000,197.000000
56.000000,277.000000,296.000000,179.569214,50.000000,230.000000,296.000000,175.959793,21.000000,156.000000
56.000000,284.000000,299.000000,-138.751724,15.000000,236.000000,296.000000,-150.524109,20.000000,157.000000
70.000000,296.000000,296.000000,-70.426872,37.000000,257.000000,296.000000,-62.891876,26.000000,158.000000
46.000000,310.000000,296.000000,-95.599335,10.000000,270.000000,296.000000,-102.011475,12.000000,159.000000
18.000000,326.000000,296.000000,-142.883148,15.000000,286.000000,296.000000,-141.666656,16.000000,159.000000
20.000000,333.000000,296.000000,-118.482185,14.000000,293.000000,296.000000,-117.734184,14.000000,159.000000
45.000000,380.000000,296.000000,112.166344,30.000000,334.000000,296.000000,110.136299,32.000000,184.000000
20.000000,425.000000,296.000000,-41.585445,26.000000,376.000000,296.000000,-39.605499,28.000000,196.000000
75.000000,124.000000,294.000000,-167.092590,20.000000,73.000000,297.000000,-156.501434,10.000000,204.000000
62.000000,229.000000,297.000000,-150.603943,12.000000,181.000000,297.000000,-152.835022,11.000000,195.000000
71.000000,318.000000,296.000000,-32.275646,16.000000,278.000000,297.000000,-37.626236,17.000000,159.000000
30.000000,363.000000,297.000000,-4.969741,37.000000,318.000000,297.000000,-8.972627,25.000000,180.000000
15.000000,176.000000,298.000000,117.950974,49.000000,130.000000,298.000000,118.720329,52.000000,184.000000
20.000000,179.000000,298.000000,87.838921,15.000000,133.000000,298.000000,90.530502,18.000000,184.000000
37.000000,218.000000,298.000000,24.775141,31.000000,170.000000,298.000000,39.610687,34.000000,192.000000
10.000000,241.000000,298.000000,-94.398705,24.000000,192.000000,298.000000,-94.398705,29.000000,196.000000
29.000000,314.000000,298.000000,-13.055247,30.000000,274.000000,298.000000,-9.229886,37.000000,160.000000
73.000000,322.000000,296.000000,-79.992020,11.000000,283.000000,298.000000,-100.980652,10.000000,160.000000
14.000000,329.000000,298.000000,-127.405365,18.000000,289.000000,298.000000,-127.605995,19.000000,159.000000
80.000000,379.000000,298.000000,92.862404,23.000000,333.000000,298.000000,100.304848,21.000000,184.000000
25.000000,409.000000,298.000000,-92.569237,33.000000,362.000000,298.000000,-89.637375,39.000000,189.000000
27.000000,424.000000,298.000000,-43.321484,18.000000,375.000000,298.000000,-40.965927,12.000000,196.000000
26.000000,107.000000,299.000000,-159.044220,22.000000,56.000000,299.000000,-158.428696,26.000000,204.000000
12.000000,121.000000,299.000000,-172.600403,20.000000,70.000000,299.000000,-173.500656,24.000000,205.000000
74.000000,198.000000,299.000000,169.286880,18.000000,154.000000,299.000000,163.551392,16.000000,180.000000
41.000000,246.000000,299.000000,5.194429,13.000000,197.000000,299.000000,4.763641,15.000000,197.000000
57.000000,279.000000,303.000000,173.185654,32.000000,231.000000,299.000000,171.343246,24.000000,157.000000
55.000000,286.000000,300.000000,-115.924904,11.000000,239.000000,299.000000,-126.869904,33.000000,157.000000
56.000000,296.000000,299.000000,-49.044483,14.000000,257.000000,299.000000,-43.919075,16.000000,158.000000
96.000000,371.000000,299.000000,167.735229,21.000000,326.000000,299.000000,151.189209,40.000000,182.000000
52.000000,388.000000,299.000000,-174.805573,27.000000,341.000000,299.000000,-176.633545,25.000000,185.000000
50.000000,426.000000,300.000000,-38.098331,37.000000,378.000000,299.000000,-38.718723,19.000000,198.000000
57.000000,351.000000,304.000000,-33.499401,11.000000,26.000000,300.000000,69.802658,61.000000,158.000000
51.000000,123.000000,301.000000,-176.423660,16.000000,72.000000,300.000000,-170.537674,18.000000,205.000000
21.000000,134.000000,300.000000,-17.447189,23.000000,83.000000,300.000000,-17.161919,31.000000,203.000000
14.000000,178.000000,300.000000,118.565842,20.000000,132.000000,300.000000,118.523125,23.000000,184.000000
24.000000,249.000000,300.000000,18.434948,11.000000,200.000000,300.000000,12.994617,15.000000,197.000000
74.000000,289.000000,299.000000,-87.646698,12.000000,247.000000,300.000000,-82.694244,11.000000,158.000000
56.000000,303.000000,300.000000,-108.924644,11.000000,263.000000,300.000000,-110.556046,13.000000,159.000000
68.000000,336.000000,301.000000,-139.537766,11.000000,294.000000,300.000000,-136.487854,11.000000,160.000000
49.000000,343.000000,300.000000,-72.315613,11.000000,303.000000,300.000000,-59.574215,10.000000,159.000000
29.000000,408.000000,300.000000,-112.348106,63.000000,361.000000,300.000000,-108.434952,66.000000,188.000000
38.000000,351.000000,304.000000,-33.499401,11.000000,372.000000,300.000000,-50.447701,21.000000,158.000000
30.000000,424.000000,298.000000,-43.321484,18.000000,376.000000,300.000000,-37.874985,44.000000,196.000000
41.000000,82.000000,301.000000,53.130100,81.000000,34.000000,301.000000,53.718262,68.000000,178.000000
47.000000,102.000000,301.000000,-150.832397,17.000000,51.000000,301.000000,-147.724350,10.000000,203.000000
24.000000,235.000000,302.000000,-137.924973,18.000000,186.000000,301.000000,-137.763870,17.000000,196.000000
51.000000,273.000000,301.000000,168.503433,12.000000,225.000000,301.000000,164.054596,14.000000,193.000000
61.000000,79.000000,300.000000,74.744881,13.000000,253.000000,301.000000,-46.301952,17.000000,178.000000
22.000000,336.000000,301.000000,-139.537766,11.000000,296.000000,301.000000,-139.467163,11.000000,160.000000
43.000000,366.000000,301.000000,-25.906507,24.000000,321.000000,301.000000,-23.574707,18.000000,181.000000
52.000000,426.000000,300.000000,-38.098331,37.000000,379.000000,301.000000,-36.832153,12.000000,198.000000
21.000000,116.000000,302.000000,-172.405350,56.000000,65.000000,302.000000,-172.146683,52.000000,204.000000
30.000000,180.000000,302.000000,147.994614,17.000000,134.000000,302.000000,152.700424,19.000000,183.000000
16.000000,333.000000,302.000000,-128.853378,14.000000,293.000000,302.000000,-126.253838,14.000000,160.000000
44.000000,364.000000,302.000000,-19.358995,15.000000,319.000000,302.000000,-15.945395,12.000000,180.000000
46.000000,89.000000,303.000000,39.143986,43.000000,39.000000,303.000000,42.466442,41.000000,199.000000
24.000000,120.000000,303.000000,-179.012238,17.000000,69.000000,303.000000,180.000000,25.000000,205.000000
47.000000,235.000000,302.000000,-137.924973,18.000000,187.000000,303.000000,-116.221970,20.000000,196.000000
81.000000,260.000000,303.000000,-139.085617,13.000000,211.000000,303.000000,-126.869904,15.000000,196.000000
49.000000,279.000000,303.000000,173.185654,32.000000,232.000000,303.000000,169.370193,32.000000,157.000000
61.000000,284.000000,299.000000,-138.751724,15.000000,238.000000,303.000000,-167.195740,11.000000,157.000000
14.000000,327.000000,303.000000,-107.500862,13.000000,287.000000,303.000000,-109.867043,15.000000,160.000000
17.000000,329.000000,303.000000,-99.377060,22.000000,289.000000,303.000000,-98.707375,19.000000,160.000000
33.000000,362.000000,303.000000,-18.262890,32.000000,317.000000,303.000000,-14.685197,43.000000,179.000000
66.000000,368.000000,303.000000,-22.479435,49.000000,323.000000,303.000000,-14.349333,37.000000,182.000000
55.000000,392.000000,303.000000,-134.396912,55.000000,345.000000,303.000000,-142.334381,51.000000,186.000000
94.000000,133.000000,306.000000,-63.681911,28.000000,82.000000,304.000000,-59.743561,25.000000,204.000000
129.000000,208.000000,300.000000,55.922806,37.000000,159.000000,304.000000,56.659290,16.000000,168.000000
61.000000,290.000000,304.000000,-46.735706,10.000000,250.000000,304.000000,-27.699474,10.000000,158.000000
33.000000,80.000000,305.000000,54.958073,13.000000,32.000000,305.000000,50.036041,14.000000,180.000000
45.000000,198.000000,305.000000,-142.650650,17.000000,153.000000,305.000000,-137.642548,22.000000,180.000000
81.000000,215.000000,305.000000,123.690071,60.000000,167.000000,305.000000,113.198593,55.000000,192.000000
17.000000,237.000000,305.000000,-41.987213,31.000000,188.000000,305.000000,-39.143986,34.000000,196.000000
68.000000,247.000000,305.000000,28.393019,10.000000,197.000000,305.000000,25.820992,12.000000,197.000000
54.000000,269.000000,305.000000,172.116867,12.000000,220.000000,305.000000,164.407196,12.000000,195.000000
101.000000,312.000000,307.000000,-86.531769,14.000000,273.000000,305.000000,-88.830856,10.000000,160.000000
52.000000,100.000000,306.000000,-113.895157,24.000000,49.000000,306.000000,-120.101311,23.000000,203.000000
54.000000,140.000000,306.000000,-35.909721,15.000000,89.000000,306.000000,-39.289406,10.000000,202.000000
60.000000,151.000000,307.000000,-5.417022,16.000000,101.000000,306.000000,-2.935673,20.000000,199.000000
97.000000,203.000000,308.000000,23.198591,16.000000,157.000000,306.000000,13.091893,17.000000,173.000000
31.000000,223.000000,306.000000,-167.905243,17.000000,175.000000,306.000000,-167.735229,12.000000,194.000000
86.000000,259.000000,306.000000,151.699234,13.000000,210.000000,306.000000,138.814072,14.000000,196.000000
16.000000,332.000000,306.000000,-88.152390,12.000000,292.000000,306.000000,-88.122124,10.000000,160.000000
43.000000,336.000000,306.000000,-146.929321,17.000000,296.000000,306.000000,-142.907166,20.000000,160.000000
18.000000,414.000000,306.000000,-105.751175,48.000000,367.000000,306.000000,-103.392502,43.000000,187.000000
45.000000,423.000000,306.000000,-33.282566,11.000000,374.000000,306.000000,-37.192081,15.000000,0.000000
91.000000,387.000000,308.000000,-125.960518,23.000000,389.000000,306.000000,-90.962860,33.000000,186.000000
18.000000,246.000000,307.000000,38.884495,19.000000,197.000000,307.000000,36.326824,17.000000,197.000000
48.000000,254.000000,307.000000,19.983107,17.000000,205.000000,307.000000,16.699244,21.000000,196.000000
81.000000,294.000000,307.000000,-34.508522,11.000000,251.000000,307.000000,-16.927513,10.000000,159.000000
39.000000,306.000000,307.000000,-68.404694,24.000000,266.000000,307.000000,-67.796516,22.000000,160.000000
48.000000,315.000000,307.000000,-113.629379,11.000000,275.000000,307.000000,-105.350136,13.000000,160.000000
5.000000,328.000000,307.000000,-114.443954,12.000000,288.000000,307.000000,-114.227745,11.000000,160.000000
41.000000,334.000000,307.000000,-104.420769,11.000000,294.000000,307.000000,-98.325645,13.000000,160.000000
33.000000,353.000000,306.000000,-15.084539,23.000000,310.000000,307.000000,-10.195989,21.000000,0.000000
59.000000,401.000000,308.000000,-158.523209,30.000000,354.000000,307.000000,-159.814194,27.000000,187.000000
25.000000,103.000000,308.000000,-89.181549,16.000000,52.000000,308.000000,-90.000000,15.000000,203.000000
17.000000,116.000000,308.000000,-157.833649,27.000000,65.000000,308.000000,-155.695450,28.000000,205.000000
16.000000,124.000000,308.000000,143.408905,28.000000,73.000000,308.000000,144.782410,27.000000,205.000000
69.000000,142.000000,308.000000,-29.744879,13.000000,92.000000,308.000000,-40.426079,12.000000,202.000000
56.000000,215.000000,308.000000,74.054604,30.000000,167.000000,308.000000,78.690071,28.000000,192.000000
3.000000,235.000000,308.000000,151.557083,30.000000,186.000000,308.000000,151.049011,34.000000,196.000000
85.000000,297.000000,308.000000,-79.919403,14.000000,257.000000,308.000000,-73.739792,14.000000,159.000000
26.000000,303.000000,308.000000,-56.309933,13.000000,263.000000,308.000000,-54.462322,17.000000,160.000000
27.000000,360.000000,308.000000,-20.282558,17.000000,316.000000,308.000000,-16.039944,10.000000,178.000000
33.000000,364.000000,308.000000,-31.487469,10.000000,319.000000,308.000000,-27.666758,11.000000,180.000000
32.000000,372.000000,308.000000,-80.537674,22.000000,326.000000,308.000000,-73.072487,25.000000,183.000000
64.000000,405.000000,310.000000,-163.974121,49.000000,356.000000,308.000000,-162.536072,13.000000,187.000000
67.000000,423.000000,306.000000,-33.282566,11.000000,376.000000,308.000000,-17.744671,20.000000,0.000000
50.000000,98.000000,309.000000,-154.290054,42.000000,47.000000,309.000000,-157.932098,34.000000,203.000000
35.000000,178.000000,310.000000,-122.207695,43.000000,132.000000,309.000000,-123.586647,39.000000,183.000000
20.000000,242.000000,309.000000,22.693796,10.000000,193.000000,309.000000,22.479435,13.000000,197.000000
22.000000,308.000000,309.000000,-94.844002,17.000000,268.000000,309.000000,-92.960938,17.000000,160.000000
9.000000,323.000000,309.000000,-144.293304,14.000000,283.000000,309.000000,-144.782410,14.000000,161.000000
18.000000,381.000000,309.000000,-104.534454,47.000000,335.000000,309.000000,-102.926003,48.000000,185.000000
50.000000,181.000000,311.000000,-60.154072,21.000000,135.000000,310.000000,-67.225029,20.000000,183.000000
49.000000,200.000000,313.000000,2.030914,16.000000,156.000000,310.000000,-1.701355,20.000000,178.000000
3.000000,234.000000,310.000000,142.184265,19.000000,185.000000,310.000000,142.594635,20.000000,196.000000
11.000000,236.000000,310.000000,82.010674,21.000000,187.000000,310.000000,77.366638,22.000000,196.000000
104.000000,297.000000,310.000000,-60.101097,24.000000,257.000000,310.000000,-45.000000,27.000000,159.000000
15.000000,405.000000,310.000000,-163.974121,49.000000,358.000000,310.000000,-164.054596,41.000000,187.000000
37.000000,417.000000,310.000000,-50.710594,10.000000,370.000000,310.000000,-41.423668,11.000000,187.000000
57.000000,101.000000,308.000000,-92.385948,12.000000,52.000000,311.000000,-93.691383,10.000000,203.000000
13.000000,124.000000,311.000000,156.801407,37.000000,73.000000,311.000000,158.198593,35.000000,205.000000
35.000000,143.000000,311.000000,-20.725559,13.000000,93.000000,311.000000,-18.434948,15.000000,201.000000
120.000000,358.000000,312.000000,-35.504616,12.000000,253.000000,311.000000,-32.195732,11.000000,178.000000
31.000000,328.000000,311.000000,-172.234833,10.000000,288.000000,311.000000,-177.397446,11.000000,161.000000
13.000000,105.000000,312.000000,-90.000000,15.000000,54.000000,312.000000,-89.157478,19.000000,204.000000
27.000000,109.000000,312.000000,-71.965714,15.000000,58.000000,312.000000,-74.054604,18.000000,204.000000
91.000000,146.000000,310.000000,-38.157227,10.000000,97.000000,312.000000,-49.763641,13.000000,200.000000
83.000000,160.000000,314.000000,-87.240891,11.000000,113.000000,312.000000,-82.962059,45.000000,182.000000
22.000000,176.000000,312.000000,-138.034042,34.000000,130.000000,312.000000,-138.270493,30.000000,183.000000
45.000000,197.000000,316.000000,-1.665106,21.000000,154.000000,312.000000,-6.823462,13.000000,179.000000
15.000000,240.000000,312.000000,27.323893,30.000000,191.000000,312.000000,27.681061,26.000000,197.000000
98.000000,299.000000,312.000000,-28.300756,14.000000,259.000000,312.000000,-9.727578,16.000000,159.000000
114.000000,293.000000,311.000000,-73.739792,14.000000,294.000000,312.000000,-130.601288,10.000000,159.000000
51.000000,355.000000,311.000000,-15.422161,34.000000,312.000000,312.000000,-17.470928,34.000000,175.000000
46.000000,424.000000,312.000000,-31.711346,11.000000,375.000000,312.000000,-24.751543,11.000000,0.000000
66.000000,424.000000,312.000000,-31.711346,11.000000,378.000000,312.000000,-25.491489,11.000000,0.000000
74.000000,360.000000,308.000000,-20.282558,17.000000,382.000000,312.000000,-47.654194,32.000000,178.000000
62.000000,99.000000,315.000000,180.000000,20.000000,47.000000,313.000000,-171.556808,12.000000,203.000000
44.000000,117.000000,313.000000,139.398712,15.000000,66.000000,313.000000,135.000000,12.000000,205.000000
29.000000,193.000000,313.000000,-89.070961,43.000000,148.000000,313.000000,-86.502937,39.000000,181.000000
102.000000,240.000000,312.000000,27.323893,30.000000,273.000000,313.000000,-63.434952,10.000000,197.000000
68.000000,350.000000,312.000000,7.125016,12.000000,307.000000,313.000000,7.236922,11.000000,159.000000
53.000000,361.000000,314.000000,-55.268307,14.000000,317.000000,313.000000,-48.660400,14.000000,179.000000
28.000000,370.000000,313.000000,-79.315086,25.000000,324.000000,313.000000,-73.610458,24.000000,182.000000
26.000000,131.000000,314.000000,92.489555,41.000000,80.000000,314.000000,88.315315,39.000000,204.000000
88.000000,154.000000,314.000000,-17.495758,37.000000,104.000000,314.000000,-11.738571,43.000000,197.000000
19.000000,175.000000,314.000000,-131.388107,35.000000,129.000000,314.000000,-130.777771,37.000000,183.000000
25.000000,183.000000,314.000000,-66.212616,33.000000,137.000000,314.000000,-63.911076,34.000000,183.000000
32.000000,190.000000,314.000000,-97.655167,42.000000,145.000000,314.000000,-94.085617,40.000000,182.000000
47.000000,223.000000,314.000000,-168.690079,16.000000,174.000000,314.000000,-170.753876,10.000000,195.000000
41.000000,256.000000,314.000000,-10.619655,10.000000,207.000000,314.000000,-6.340192,10.000000,196.000000
82.000000,291.000000,316.000000,-96.519798,13.000000,247.000000,314.000000,-65.556046,10.000000,159.000000
101.000000,291.000000,316.000000,-96.519798,13.000000,266.000000,314.000000,-140.826340,13.000000,159.000000
24.000000,321.000000,314.000000,-104.420769,16.000000,281.000000,314.000000,-101.633629,17.000000,161.000000
65.000000,342.000000,314.000000,95.710594,12.000000,302.000000,314.000000,78.465378,15.000000,159.000000
20.000000,367.000000,314.000000,-75.124313,14.000000,322.000000,314.000000,-72.613022,23.000000,182.000000
63.000000,379.000000,315.000000,-92.602562,31.000000,331.000000,314.000000,-91.296066,55.000000,184.000000
58.000000,389.000000,312.000000,-101.402489,82.000000,403.000000,314.000000,-93.626572,12.000000,185.000000
19.000000,99.000000,315.000000,180.000000,20.000000,48.000000,315.000000,178.074814,21.000000,203.000000
22.000000,107.000000,315.000000,-76.171349,13.000000,56.000000,315.000000,-75.124313,13.000000,204.000000
20.000000,169.000000,315.000000,-103.884674,39.000000,123.000000,315.000000,-102.291351,43.000000,183.000000
69.000000,183.000000,314.000000,-66.212616,33.000000,139.000000,315.000000,-78.244942,32.000000,183.000000
21.000000,187.000000,315.000000,-96.407440,39.000000,142.000000,315.000000,-97.391678,33.000000,182.000000
